'article_id', 'similarity'
'56117330-50', 1.0
'56117480-50', 0.99609375
'56117550-92', 1.0
'56117550-50', 1.0
'56117650-33', 1.0
'56117650-31', 1.0
'56117790-31', 1.0
'56117850-63', 1.0
'56117950-92', 0.9921875
'56117950-31', 0.9921875
'56117950-20', 0.984375
'56117970-10', 1.0
'56118080-20', 0.98828125
'56118180-20', 0.98828125
'56118280-20', 0.98828125
'56118350-20', 0.9921875
'56118350-70', 1.0
'56118410-21', 1.0
'56118530-20', 0.9921875
'56118530-50', 1.0
'56118610-63', 1.0
'56118610-70', 1.0
'56118750-33', 1.0
'56118850-20', 0.9921875
'56118980-92', 0.99609375
'56119050-20', 0.9921875
'56119050-31', 1.0
'56119150-50', 0.98046875
'56119150-92', 0.98046875
'56119210-29', 0.984375
'56119391-31', 0.9921875
'56119430-50', 0.98828125
'56119430-64', 0.98828125
'56119580-31', 0.9921875
'56119580-92', 0.9921875
'56119680-34', 0.98828125
'56119810-38', 0.98828125
'56119810-91', 0.98828125
'56119810-92', 0.98828125
'56119810-93', 0.98828125
'56119991-52', 0.9921875
'56119991-38', 0.9921875
'56120080-80', 0.98046875
'56120180-80', 0.98046875
'56120250-20', 0.9765625
'56120350-70', 0.984375
'56120450-92', 0.984375
'56120550-31', 0.984375
'56120610-70', 0.984375
'56120750-20', 0.9765625
'56120880-10', 0.98046875
'56120910-31', 0.98828125
'56121010-92', 0.98828125
'56121110-91', 0.98828125
'56121210-60', 0.98828125
'56121310-31', 0.98828125
'56121410-92', 0.9921875
'56121550-20', 0.98046875
'56121610-92', 0.984375
'56121780-20', 0.96875
'56121850-31', 0.9921875
'56121991-34', 0.9921875
'56122010-92', 0.98828125
'56122010-50', 0.98828125
'56122150-92', 0.984375
'56122210-20', 0.9765625
'56122210-92', 0.984375
'56122391-20', 0.984375
'56122391-31', 0.9921875
'56122480-50', 0.98046875
'56122480-92', 0.98046875
'56122580-31', 0.9921875
'56122580-92', 0.9921875
'56122610-20', 0.984375
'56122610-92', 0.9921875
'56122710-31', 0.98828125
'56122710-92', 0.98828125
'56122880-30', 0.984375
'56122880-50', 0.98046875
'56122980-60', 0.98046875
'56122980-92', 0.98046875
'56123050-31', 0.98828125
'56123150-38', 0.99609375
'56123150-92', 0.99609375
'56123250-38', 0.984375
'56123250-92', 0.984375
'56123350-92', 0.98046875
'56123350-93', 0.98046875
'56123480-99', 0.984375
'56123480-50', 0.984375
'56123480-70', 0.984375
'56123480-34', 0.984375
'56123530-64', 0.98828125
'56123530-11', 0.98828125
'56123610-91', 0.98828125
'56123710-38', 0.98828125
'56123810-91', 0.98828125
'56123910-63', 0.98828125
'56124010-91', 0.98828125
'56124130-64', 0.98828125
'56124280-31', 0.98828125
'56124280-38', 0.98828125
'56124380-31', 0.98828125
'56124430-92', 0.98828125
'56124520-38', 0.98828125
'56124630-63', 0.98828125
'56124710-91', 0.98828125
'56124710-92', 0.98828125
'56124810-38', 0.98828125
'56124930-11', 0.98828125
'56124930-31', 0.98828125
'56125030-38', 0.9921875
'56125030-63', 0.9921875
'56125130-31', 0.98828125
'56125130-92', 0.98828125
'56125210-92', 0.98828125
'56125210-93', 0.98828125
'56125350-92', 0.98828125
'56125350-31', 0.98828125
'56125350-38', 0.98828125
'56125490-31', 0.9921875
'56125550-66', 0.98828125
'56125550-91', 0.98828125
'56125650-20', 0.98046875
'56125710-91', 0.98828125
'56125710-92', 0.98828125
'56125810-91', 0.98828125
'56125910-38', 0.98828125
'56126010-92', 0.98828125
'56126110-63', 0.98828125
'56126250-20', 0.9921875
'56126380-11', 0.984375
'56126430-38', 1.0
'56126430-80', 1.0
'56126550-31', 0.9921875
'56126650-31', 0.98828125
'56126750-92', 0.98828125
'56126850-92', 0.984375
'56126980-19', 0.9765625
'56127091-53', 0.99609375
'56127091-50', 0.99609375
'56127091-31', 0.99609375
'56127110-91', 0.98828125
'56127290-38', 0.9921875
'56127390-38', 0.9921875
'56127413-91', 0.98828125
'56127430-66', 0.98828125
'56127510-91', 0.98828125
'56127610-92', 0.98828125
'56127780-31', 0.98828125
'56127880-31', 0.984375
'56127910-31', 0.98828125
'56127910-59', 0.98828125
'56127910-91', 0.98828125
'56128010-38', 0.98828125
'56128010-92', 0.98828125
'56128110-31', 0.98828125
'56128110-91', 0.98828125
'56128230-36', 0.98828125
'56128230-53', 0.98828125
'56128310-92', 0.9921875
'56128310-94', 0.9921875
'56128410-94', 0.98828125
'56128410-91', 0.98828125
'56128410-92', 0.98828125
'56128510-92', 0.98828125
'56128610-37', 0.98828125
'56128710-50', 1.0
'56128830-30', 1.0
'56128950-11', 1.0
'56129030-31', 1.0
'56129030-50', 1.0
'56129110-60', 0.98828125
'56129210-50', 0.98828125
'56129310-31', 1.0
'56129480-31', 0.98828125
'56129580-99', 0.98046875
'56129680-29', 0.9765625
'56129710-91', 0.98828125
'56129890-72', 0.9921875
'56129990-91', 0.9921875
'56129990-31', 0.9921875
'56130050-31', 0.99609375
'56130050-50', 0.99609375
'56130050-80', 0.99609375
'56130110-92', 0.98828125
'56130110-31', 0.98828125
'56130210-64', 0.98828125
'56130310-31', 0.9921875
'56130410-79', 0.98828125
'56130510-91', 0.98828125
'56130510-19', 0.98828125
'56130610-92', 0.9921875
'56130710-91', 0.98828125
'56130850-92', 1.0
'56130950-31', 1.0
'56131050-31', 1.0
'56131110-92', 0.98828125
'56131110-70', 0.98828125
'56131110-31', 0.98828125
'56131210-92', 0.98828125
'56131310-38', 0.98828125
'56131491-31', 1.0
'56131510-38', 1.0
'56131610-20', 0.9921875
'56131730-38', 1.0
'56131870-93', 1.0
'56131870-92', 1.0
'56131910-84', 1.0
'56800190-99', 0.9921875
'56800290-31', 0.9921875
'56800290-33', 0.9921875
'56800290-38', 0.9921875
'56800290-50', 0.9921875
'56800290-51', 0.9921875
'56800391-31', 0.9921875
'56800391-11', 0.9921875
'57100130-51', 1.0
'57100210-30', 0.99609375
'57100350-20', 0.9921875
'57100350-50', 1.0
'57100480-31', 0.99609375
'57100480-51', 0.99609375
'57100590-38', 1.0
'57100590-80', 1.0
'57100690-38', 1.0
'57100710-20', 0.9921875
'57100710-38', 1.0
'57100880-31', 0.9921875
'57100880-51', 0.9921875
'57100980-31', 0.9921875
'57101080-31', 0.9921875
'57101120-38', 1.0
'57101120-80', 1.0
'57101280-31', 0.9921875
'57101310-31', 1.0
'57101310-70', 1.0
'57101410-80', 1.0
'57101510-38', 1.0
'57101610-20', 0.9921875
'57101710-92', 1.0
'57101810-92', 1.0
'57101910-20', 0.9921875
'57101910-92', 1.0
'57102080-20', 0.98828125
'57102110-20', 0.9921875
'57102110-60', 1.0
'57102290-20', 0.98828125
'57102290-80', 0.99609375
'57102380-92', 0.9921875
'57102490-31', 1.0
'57102590-20', 0.9921875
'57102590-31', 1.0
'57102650-31', 1.0
'57102750-92', 1.0
'57102850-20', 0.9921875
'57102910-20', 0.9921875
'57102910-31', 1.0
'57103010-92', 1.0
'57103110-92', 1.0
'57103250-11', 0.9921875
'57103250-33', 0.9921875
'57103250-50', 0.9921875
'57103250-92', 0.9921875
'57103270-81', 0.9921875
'57103270-80', 0.9921875
'57103270-53', 0.9921875
'57103270-50', 0.9921875
'57103270-38', 0.9921875
'57103270-30', 0.9921875
'57103270-10', 0.9921875
'57103270-31', 0.9921875
'57103270-20', 0.984375
'57103310-92', 1.0
'57103480-20', 0.98828125
'57103550-92', 1.0
'57103680-92', 0.9921875
'57103790-20', 0.98828125
'57103790-31', 0.99609375
'57103890-91', 1.0
'57103990-31', 1.0
'57104090-31', 1.0
'57104190-31', 1.0
'57104290-20', 0.9921875
'57104290-34', 1.0
'57104380-92', 0.9921875
'57104490-10', 0.99609375
'57104510-20', 0.9921875
'57104610-31', 1.0
'57104610-92', 1.0
'57104750-20', 0.9921875
'57104850-92', 1.0
'57104950-92', 1.0
'57104950-93', 1.0
'57105080-92', 0.9921875
'57105170-20', 0.98828125
'57105250-92', 1.0
'57105270-10', 1.0
'57105270-20', 0.9921875
'57105310-34', 1.0
'57105310-38', 1.0
'57105450-20', 0.9921875
'57105450-34', 1.0
'57105550-20', 0.98828125
'57105680-92', 0.98828125
'57105750-92', 0.99609375
'57105890-20', 0.98828125
'57105890-31', 0.99609375
'57105950-92', 0.99609375
'57106050-92', 0.98828125
'57106150-20', 0.98046875
'57106250-20', 0.98828125
'57106390-10', 0.99609375
'57106450-31', 0.99609375
'57106450-92', 0.99609375
'57106470-20', 0.98828125
'57106590-20', 0.984375
'57106590-60', 0.9921875
'57106650-92', 1.0
'57106750-60', 1.0
'57106850-99', 1.0
'57106990-20', 0.9921875
'57106990-31', 1.0
'57107050-20', 0.9921875
'57107050-30', 1.0
'57107050-38', 1.0
'57107190-38', 0.9921875
'57107291-31', 0.9921875
'57107391-31', 0.98828125
'57107491-10', 0.9921875
'57107491-92', 0.9921875
'57107591-92', 0.98828125
'57107690-31', 0.9921875
'57107690-34', 0.9921875
'57107891-20', 0.984375
'57107991-11', 0.9921875
'57107991-34', 0.9921875
'57107991-38', 0.9921875
'57107991-72', 0.9921875
'57108091-38', 0.9921875
'57108110-31', 0.99609375
'57108291-31', 0.98828125
'57108380-31', 0.984375
'57108410-60', 0.9921875
'57108510-92', 0.98828125
'57108691-31', 0.9921875
'57108791-34', 0.9921875
'57108850-92', 0.9921875
'57108980-20', 0.9765625
'57109080-10', 0.98828125
'57109080-31', 0.98828125
'57109191-31', 0.9921875
'57109191-34', 0.9921875
'57109191-92', 0.9921875
'57109250-20', 0.984375
'57109250-50', 0.9921875
'57109350-20', 0.98046875
'57109350-38', 0.98828125
'57109450-92', 0.98828125
'57109590-36', 0.9921875
'57109750-50', 0.9921875
'57109890-31', 0.9921875
'57109990-31', 0.9921875
'57110090-34', 0.9921875
'57110190-31', 0.9921875
'57110250-19', 0.98828125
'57110250-29', 0.984375
'57110250-31', 0.98828125
'57110250-66', 0.98828125
'57110250-92', 0.98828125
'57110250-50', 0.98828125
'57110250-64', 0.98828125
'57110350-31', 0.9921875
'57110350-39', 0.9921875
'57110350-66', 0.9921875
'57110450-92', 0.9921875
'57110450-38', 0.9921875
'57110450-51', 0.9921875
'57110590-31', 0.9921875
'57110690-38', 0.9921875
'57110790-38', 0.9921875
'57110790-93', 0.9921875
'57110890-31', 0.9921875
'57110890-91', 0.9921875
'57110890-92', 0.9921875
'57110950-31', 0.9921875
'57110950-92', 0.9921875
'57111080-31', 0.99609375
'57111110-38', 0.98828125
'57111110-92', 0.98828125
'57111250-99', 0.9921875
'57111250-59', 0.9921875
'57111250-31', 0.9921875
'57111391-50', 0.9921875
'57111391-81', 0.9921875
'57111450-31', 1.0
'57111550-50', 0.9921875
'57111690-99', 0.9921875
'57111750-31', 1.0
'57111890-53', 0.9921875
'57111990-72', 0.9921875
'57112010-92', 0.98828125
'57112010-64', 0.98828125
'57112010-31', 0.98828125
'57112182-19', 0.98828125
'57112291-31', 1.0
'57112390-99', 0.9921875
'57112490-19', 1.0
'57112590-19', 1.0
'57800190-31', 1.0
'57800290-31', 1.0
'57800390-31', 1.0
'57800491-31', 1.0
'57800491-60', 1.0
'57800591-10', 0.99609375
'57800591-34', 0.99609375
'57800691-20', 0.9921875
'57800691-31', 1.0
'57800691-38', 1.0
'57800791-20', 0.98046875
'57800891-19', 0.98828125
'57800991-20', 0.98046875
'57801090-31', 0.9921875
'57801190-31', 0.9921875
'57801291-31', 0.9921875
'57801291-38', 0.9921875
'57801291-92', 0.9921875
'57801391-30', 0.9921875
'57801391-31', 0.9921875
'57801391-38', 0.9921875
'57801391-92', 0.9921875
'57801491-31', 0.9921875
'57801591-31', 0.9921875
'57801691-16', 0.9921875
'57801691-38', 0.9921875
'57801691-92', 0.9921875
'57801791-20', 0.98828125
'57801791-31', 0.99609375
'57801880-38', 0.98828125
'57801980-38', 0.98828125
'57802091-31', 0.9921875
'57802191-50', 0.9921875
'57802291-99', 0.9921875
'57802391-99', 0.9921875
'57802491-31', 0.9921875
'57802491-10', 0.9921875
'59600180-34', 0.99609375
'59600180-35', 0.99609375
'59600280-31', 0.99609375
'59600380-31', 0.99609375
'59600480-31', 0.99609375
'59600580-31', 0.99609375
'59600680-31', 0.99609375
'59600780-31', 0.99609375
'59600880-31', 0.99609375
'59600980-38', 0.99609375
'59601080-38', 0.99609375
'59601180-11', 0.99609375
'59601280-31', 0.99609375
'59601380-31', 0.99609375
'59601480-38', 0.99609375
'59601580-31', 0.99609375
'59601680-34', 0.99609375
'59601780-34', 0.99609375
'59601880-38', 0.984375
'59601980-38', 0.98828125
'59602080-31', 0.98828125
'59602180-38', 0.98828125
'59602280-66', 0.98828125
'59602360-53', 0.9921875
'59602480-38', 0.99609375
'59602580-31', 0.99609375
'59700180-20', 0.98828125
'61100110-16', 0.98828125
'61100210-56', 1.0
'61100230-50', 0.98828125
'61100310-30', 1.0
'61100330-30', 0.984375
'61100410-60', 0.99609375
'61100520-51', 0.99609375
'61100620-30', 0.99609375
'61100750-10', 1.0
'61100820-33', 0.99609375
'61100920-10', 0.99609375
'61100920-71', 0.99609375
'61101320-60', 0.99609375
'61101520-70', 0.99609375
'61102050-70', 0.99609375
'61102150-20', 0.98828125
'61102150-50', 0.99609375
'61102150-70', 0.99609375
'61102330-31', 0.99609375
'61102330-50', 0.99609375
'61103380-30', 0.9921875
'61103380-50', 0.9921875
'61103430-30', 0.99609375
'61103430-72', 0.99609375
'61103530-31', 0.9921875
'61103530-51', 0.9921875
'61103710-28', 0.99609375
'61103710-27', 0.99609375
'61103810-20', 0.98828125
'61103810-70', 0.99609375
'61103910-20', 0.98828125
'61103920-60', 0.99609375
'61104050-31', 0.99609375
'61104050-50', 0.99609375
'61104110-20', 0.98828125
'61104110-31', 0.99609375
'61104210-70', 0.99609375
'61104210-92', 0.99609375
'61104380-20', 0.984375
'61104480-11', 0.9921875
'61104510-20', 0.98046875
'61104510-92', 0.98828125
'61104610-20', 0.98828125
'61104710-50', 0.99609375
'61104710-92', 0.99609375
'61104810-20', 0.984375
'61104910-50', 0.98828125
'61105010-34', 0.99609375
'61105010-10', 0.99609375
'61105010-20', 0.98828125
'61105010-38', 0.99609375
'61105180-10', 0.9921875
'61105180-19', 0.9921875
'61105180-30', 0.9921875
'61105180-50', 0.9921875
'61105180-92', 0.9921875
'61105280-12', 0.9921875
'61105380-50', 0.9921875
'61105430-11', 0.99609375
'61105530-38', 0.984375
'61105530-50', 0.984375
'61105680-10', 0.984375
'61105780-50', 0.984375
'61105880-92', 0.984375
'61105910-10', 0.984375
'61105910-34', 0.984375
'61106080-20', 0.98046875
'61106080-50', 0.98828125
'61106080-12', 0.98828125
'61106080-30', 0.98828125
'61106181-80', 0.98828125
'61106280-30', 0.984375
'61106280-50', 0.984375
'61106310-60', 0.9921875
'61106310-63', 0.9921875
'61106480-51', 0.99609375
'61106581-11', 0.98828125
'61106610-20', 0.98046875
'61900100-99', 1.0
'61900200-99', 1.0
'61900300-99', 1.0
'61900400-99', 1.0
'61900500-99', 1.0
'61900600-99', 1.0
'61900700-99', 1.0
'61900800-99', 1.0
'61900900-99', 1.0
'61901000-99', 1.0
'61901100-99', 1.0
'62100210-20', 0.9921875
'62100350-20', 0.9921875
'62100350-31', 1.0
'62100410-20', 0.9921875
'62100610-51', 1.0
'62100710-30', 1.0
'62100710-70', 1.0
'62101110-30', 1.0
'62101230-31', 1.0
'62101230-80', 1.0
'62101520-51', 1.0
'62101520-60', 1.0
'62101520-80', 1.0
'62101620-50', 1.0
'62102350-50', 1.0
'62102410-31', 1.0
'62102410-40', 1.0
'62102750-50', 1.0
'62102850-11', 1.0
'62102950-51', 1.0
'62102950-70', 1.0
'62103050-10', 1.0
'62103050-39', 1.0
'62103380-20', 0.98828125
'62103380-50', 0.99609375
'62104380-50', 0.99609375
'62105110-20', 0.98828125
'62105210-26', 1.0
'62105210-29', 0.99609375
'62105210-51', 1.0
'62105330-30', 1.0
'62105330-80', 1.0
'62105430-30', 1.0
'62105510-20', 0.9921875
'62105510-31', 1.0
'62105510-51', 1.0
'62105680-20', 0.9765625
'62105680-50', 0.984375
'62105680-31', 0.984375
'62105780-10', 0.99609375
'62105780-20', 0.98828125
'62105820-35', 1.0
'62105930-31', 1.0
'62105930-50', 1.0
'62106050-20', 0.9921875
'62106050-92', 1.0
'62106130-20', 0.9921875
'62106130-31', 1.0
'62106130-35', 1.0
'62106130-50', 1.0
'62106130-51', 1.0
'62106130-81', 1.0
'62106230-38', 1.0
'62106350-30', 1.0
'62106450-30', 1.0
'62106450-51', 1.0
'62106450-92', 1.0
'62106530-21', 1.0
'62106530-40', 1.0
'62106530-51', 1.0
'62106650-30', 1.0
'62106650-70', 1.0
'62106650-92', 1.0
'62106730-31', 1.0
'62106750-91', 1.0
'62106850-20', 0.9921875
'62106850-30', 1.0
'62106910-60', 1.0
'62107010-92', 0.99609375
'62107130-10', 1.0
'62107130-34', 1.0
'62107210-92', 0.99609375
'62107350-20', 0.98828125
'62107350-31', 0.99609375
'62107410-20', 0.984375
'62107510-92', 0.9921875
'62107680-50', 0.99609375
'62107791-20', 0.98046875
'62107810-52', 0.98828125
'62107910-16', 0.98828125
'62108010-16', 0.9921875
'62108110-20', 0.98046875
'62108210-20', 0.98046875
'62108310-20', 0.984375
'62108410-20', 0.984375
'62800181-10', 1.0
'62800181-50', 1.0
'62800281-10', 1.0
'62800281-50', 1.0
'62800381-30', 1.0
'62800381-31', 1.0
'62800381-51', 1.0
'62800481-11', 1.0
'62800481-50', 1.0
'62800581-11', 1.0
'62800581-31', 1.0
'62800581-50', 1.0
'62800681-50', 1.0
'62800681-31', 1.0
'64100110-10', 0.99609375
'64100110-60', 0.99609375
'64100110-70', 0.99609375
'64100210-10', 0.99609375
'64100330-50', 0.98828125
'64100430-64', 0.9921875
'64100430-50', 0.9921875
'64100510-50', 0.99609375
'64100610-51', 0.99609375
'64100710-30', 0.99609375
'64100810-60', 0.99609375
'64100910-10', 0.99609375
'64101010-10', 0.99609375
'64101010-60', 0.99609375
'64101110-10', 0.99609375
'64101210-60', 0.99609375
'64101480-31', 0.9921875
'64101480-80', 0.9921875
'64101580-38', 0.9921875
'64101580-81', 0.9921875
'64101690-50', 0.99609375
'64101690-83', 0.99609375
'64101780-21', 0.98828125
'64101780-50', 0.98828125
'64101780-51', 0.98828125
'64101811-63', 1.0
'64101950-15', 1.0
'64102050-12', 1.0
'64102110-10', 0.99609375
'64102210-63', 1.0
'64102320-64', 1.0
'64102320-63', 1.0
'64102320-50', 1.0
'64102410-63', 1.0
'64102510-50', 1.0
'64102610-63', 1.0
'64102710-63', 1.0
'64102920-64', 1.0
'64103010-63', 1.0
'64103110-10', 0.99609375
'64103120-50', 0.99609375
'64103320-30', 0.99609375
'64103320-35', 0.99609375
'64103320-50', 0.99609375
'64104510-10', 0.99609375
'64104510-60', 0.99609375
'64104710-10', 0.99609375
'64104730-70', 0.99609375
'64105210-20', 0.98828125
'64105410-10', 0.99609375
'64106010-60', 0.99609375
'64107510-10', 0.99609375
'64107810-70', 0.99609375
'64107910-21', 0.99609375
'64107910-51', 0.99609375
'64108110-50', 0.99609375
'64108710-60', 0.99609375
'64109910-50', 0.99609375
'64109910-34', 0.99609375
'64110110-60', 0.99609375
'64111610-10', 0.99609375
'64111610-60', 0.99609375
'64111710-10', 0.99609375
'64111710-60', 0.99609375
'64112110-60', 0.99609375
'64112210-60', 0.99609375
'64112810-61', 0.99609375
'64113010-10', 0.99609375
'64113010-70', 0.99609375
'64114820-50', 0.99609375
'64116220-10', 0.99609375
'64116220-30', 0.99609375
'64116220-50', 0.99609375
'64117520-70', 0.99609375
'64117720-51', 0.99609375
'64117920-50', 0.99609375
'64118020-69', 0.99609375
'64118120-34', 0.99609375
'64118220-50', 0.99609375
'64118320-10', 0.99609375
'64118320-60', 0.99609375
'64118520-60', 0.99609375
'64118620-60', 0.99609375
'64118820-10', 0.99609375
'64118920-83', 0.99609375
'64119120-10', 0.99609375
'64119120-80', 0.99609375
'64119220-10', 0.99609375
'64119720-50', 0.99609375
'64121320-50', 0.99609375
'64124120-34', 0.99609375
'64124220-70', 0.99609375
'64124320-60', 0.99609375
'64124520-50', 0.99609375
'64124620-30', 0.99609375
'64124720-50', 0.99609375
'64124720-60', 0.99609375
'64128120-70', 0.99609375
'64129720-70', 0.99609375
'64130020-40', 0.99609375
'64130120-60', 0.99609375
'64130220-10', 0.99609375
'64130420-50', 0.99609375
'64131020-70', 0.99609375
'64131620-60', 0.99609375
'64131820-60', 0.99609375
'64131920-10', 0.99609375
'64132020-60', 0.99609375
'64132320-10', 0.99609375
'64132920-61', 0.99609375
'64132920-70', 0.99609375
'64133020-50', 0.99609375
'64133520-40', 0.99609375
'64134040-10', 0.99609375
'64134040-32', 0.99609375
'64134550-10', 0.99609375
'64134750-10', 0.99609375
'64134750-60', 0.99609375
'64135180-20', 0.984375
'64135180-31', 0.9921875
'64135180-34', 0.9921875
'64135180-35', 0.9921875
'64135180-50', 0.9921875
'64135180-51', 0.9921875
'64135180-70', 0.9921875
'64135180-83', 0.9921875
'64135480-20', 0.984375
'64135680-21', 0.9921875
'64135680-30', 0.9921875
'64135680-50', 0.9921875
'64136080-21', 0.9921875
'64136210-30', 0.99609375
'64136330-64', 0.99609375
'64136420-70', 0.99609375
'64136520-10', 0.99609375
'64136720-38', 0.99609375
'64136830-10', 0.99609375
'64136830-30', 0.99609375
'64137080-72', 0.9921875
'64137280-51', 0.9921875
'64137280-99', 0.9921875
'64137380-35', 0.98828125
'64137410-50', 0.99609375
'64137410-60', 0.99609375
'64137420-31', 0.99609375
'64137530-10', 0.99609375
'64137530-30', 0.99609375
'64137730-38', 0.99609375
'64137730-70', 0.99609375
'64137830-30', 0.99609375
'64137830-31', 0.99609375
'64137830-50', 0.99609375
'64138080-21', 0.9921875
'64138180-80', 0.9921875
'64138280-31', 0.9921875
'64138280-80', 0.9921875
'64138310-50', 0.99609375
'64138310-60', 0.99609375
'64138310-92', 0.99609375
'64138330-38', 0.99609375
'64138410-50', 0.99609375
'64138410-70', 0.99609375
'64138550-20', 0.98828125
'64138650-92', 0.99609375
'64138650-31', 0.99609375
'64138710-92', 0.99609375
'64138880-20', 0.984375
'64138980-11', 0.9921875
'64139080-20', 0.984375
'64139130-31', 0.99609375
'64139130-50', 0.99609375
'64139130-70', 0.99609375
'64139280-11', 0.9921875
'64139280-31', 0.9921875
'64139330-10', 0.99609375
'64139480-11', 0.9921875
'64139510-10', 0.99609375
'64139510-20', 0.98828125
'64139610-63', 0.99609375
'64139750-10', 0.9921875
'64139750-20', 0.984375
'64139830-60', 0.99609375
'64139910-63', 0.99609375
'64140080-10', 0.9921875
'64140180-11', 0.98828125
'64140180-20', 0.98046875
'64140180-31', 0.98828125
'64140180-50', 0.98828125
'64140280-11', 0.9921875
'64140280-31', 0.9921875
'64140280-50', 0.9921875
'64140380-50', 0.9921875
'64140380-11', 0.9921875
'64140380-31', 0.9921875
'64140450-10', 0.9921875
'64140450-20', 0.984375
'64140450-50', 0.9921875
'64140450-92', 0.9921875
'64140580-10', 0.99609375
'64140580-31', 0.99609375
'64140580-83', 0.99609375
'64140610-20', 0.984375
'64140710-63', 0.98828125
'64140720-50', 0.98828125
'64140980-83', 0.9921875
'64141030-60', 0.99609375
'64141110-20', 0.98828125
'64141110-50', 0.99609375
'64141210-10', 0.9921875
'64141210-11', 0.9921875
'64141210-60', 0.9921875
'64141310-30', 0.98828125
'64141310-31', 0.98828125
'64141310-50', 0.98828125
'64141480-27', 0.984375
'64141480-38', 0.984375
'64141480-52', 0.984375
'64141480-80', 0.984375
'64141580-12', 0.98828125
'64141580-21', 0.98828125
